sensor1,sensor2,sensor3
0.003506,0.005264,0.006739
0.002618,0.004655,0.006364
0.003179,0.004378,0.006214
0.001496,0.003602,0.00584
0.003693,0.003879,0.00584
0.004114,0.00399,0.005765
0.002384,0.003546,0.005466
0.003974,0.003934,0.005615
0.005283,0.004489,0.00584
0.004021,0.004322,0.00569
0.004535,0.004599,0.00584
0.003974,0.004655,0.00584
0.004535,0.00471,0.00584
0.005517,0.005153,0.00599
0.005143,0.00532,0.00614
0.004114,0.004987,0.00599
0.003273,0.004489,0.005765
0.004161,0.004489,0.005765
0.004301,0.004433,0.00569
0.004208,0.004322,0.005615
0.003506,0.004101,0.005466
0.0036,0.00399,0.005391
0.002758,0.003657,0.005241
0.003319,0.003713,0.005166
0.002618,0.003436,0.004942
0.00519,0.004156,0.005241
0.004068,0.00399,0.005166
0.004675,0.004211,0.005241
0.002384,0.003657,0.004942
0.003039,0.003546,0.004867
0.002665,0.00338,0.004792
0.002244,0.003214,0.004642
0.002899,0.003269,0.004642
0.002665,0.003103,0.004492
0.00374,0.003436,0.004567
0.00374,0.003436,0.004567
0.002291,0.003048,0.004343
0.003132,0.003214,0.004343
0.003132,0.003103,0.004268
0.003226,0.003103,0.004193
0.003273,0.003103,0.004193
0.00374,0.003269,0.004193
0.003319,0.003159,0.004193
0.004816,0.003657,0.004343
0.005096,0.003934,0.004417
0.003366,0.003713,0.004343
0.004442,0.003879,0.004417
0.004629,0.004156,0.004567
0.004395,0.004267,0.004642
0.004068,0.004211,0.004642
0.004956,0.004544,0.004792
0.004348,0.004489,0.004867
0.004161,0.004544,0.004942
0.004535,0.004655,0.005016
0.003834,0.004544,0.004942
0.004208,0.004544,0.005016
0.004068,0.004433,0.004942
0.004582,0.004599,0.005016
0.003132,0.004156,0.004867
0.003366,0.004156,0.004867
0.004348,0.004489,0.005016
0.004114,0.004433,0.005016
0.003506,0.004101,0.004867
0.004488,0.004489,0.005016
0.002665,0.003934,0.004792
0.002525,0.003713,0.004717
0.002384,0.00338,0.004567
0.003506,0.003602,0.004642
0.003319,0.003491,0.004567
0.004114,0.003768,0.004642
0.003506,0.003657,0.004567
0.003693,0.003713,0.004567
0.004255,0.003934,0.004642
0.003927,0.003934,0.004642
0.004021,0.003934,0.004642
0.003506,0.003768,0.004567
0.004068,0.003934,0.004642
0.003834,0.003934,0.004642
0.004395,0.004156,0.004792
0.003413,0.003934,0.004717
0.007387,0.004821,0.005091
0.007013,0.00532,0.005316
0.003693,0.004655,0.005091
0.004862,0.005098,0.005391
0.004348,0.004932,0.005391
0.004862,0.005043,0.005466
0.006358,0.005541,0.00569
0.004816,0.005264,0.005615
0.00374,0.004876,0.005541
0.004862,0.005043,0.005615
0.003787,0.004655,0.005466
0.003506,0.004433,0.005391
0.004488,0.004544,0.005466
0.004629,0.004599,0.005541
0.003834,0.004489,0.005466
0.002197,0.003824,0.005166
0.004348,0.004211,0.005316
0.004301,0.004211,0.005316
0.004395,0.004211,0.005241
0.006265,0.004655,0.005391
0.003974,0.004267,0.005241
0.00388,0.004211,0.005241
0.005938,0.004876,0.005466
0.004582,0.004655,0.005466
0.005236,0.004876,0.005615
0.003834,0.004544,0.005466
0.003319,0.004211,0.005316
0.005517,0.004766,0.005541
0.003834,0.004433,0.005466
0.004255,0.004599,0.005541
0.004582,0.004655,0.005541
0.004395,0.004599,0.005541
0.004862,0.004876,0.00569
0.0036,0.004489,0.005541
0.004442,0.004544,0.005541
0.005984,0.005098,0.005765
0.00388,0.00471,0.005615
0.002478,0.004156,0.005391
0.004021,0.004267,0.005391
0.005938,0.004876,0.00569
0.005891,0.005153,0.00584
0.004535,0.004932,0.005765
0.0036,0.004599,0.005615
0.004301,0.004655,0.005615
0.006312,0.005264,0.005915
0.004956,0.004987,0.005765
0.006545,0.005652,0.006065
0.004582,0.005209,0.005915
0.004862,0.005209,0.00599
0.004535,0.005098,0.005915
0.003086,0.004544,0.00569
0.004395,0.004655,0.00569
0.003086,0.004156,0.005466
0.003787,0.004156,0.005466
0.005096,0.004544,0.005615
0.003319,0.004101,0.005391
0.0036,0.004101,0.005391
0.003273,0.003934,0.005316
0.00187,0.00338,0.004942
0.003553,0.003602,0.005016
0.003039,0.003491,0.004867
0.003787,0.003768,0.004942
0.006031,0.004489,0.005241
0.006031,0.004766,0.005391
0.005236,0.004821,0.005391
0.004956,0.004766,0.005466
0.004488,0.004655,0.005391
0.007667,0.005652,0.00584
0.00388,0.004876,0.005615
0.003647,0.004766,0.005541
0.00547,0.005264,0.00584
0.006171,0.005486,0.005915
0.007621,0.006096,0.006289
0.004816,0.005541,0.006065
0.004068,0.005153,0.00599
0.006732,0.005763,0.006289
0.005797,0.005708,0.006289
0.004068,0.00532,0.00614
0.005236,0.005431,0.006214
0.004582,0.005209,0.00614
0.004068,0.005043,0.00614
0.005143,0.005264,0.006214
0.005283,0.005431,0.006364
0.004769,0.005375,0.006364
0.004675,0.005209,0.006289
0.008229,0.006151,0.006664
0.005797,0.005818,0.006589
0.005096,0.005597,0.006514
0.006312,0.005929,0.006664
0.006358,0.006096,0.006813
0.005984,0.00604,0.006813
0.005751,0.006096,0.006888
0.004161,0.005597,0.006739
0.004255,0.005431,0.006664
0.006545,0.00604,0.006963
0.004862,0.005652,0.006813
0.0072,0.006594,0.007188
0.00893,0.007259,0.007637
0.006873,0.006927,0.007562
0.005143,0.006539,0.007412
0.003787,0.005763,0.007188
0.003413,0.005375,0.006963
0.00533,0.005652,0.007113
0.004068,0.005264,0.006888
0.006265,0.005929,0.007188
0.010706,0.007924,0.008161
0.006686,0.007425,0.008086
0.005704,0.007259,0.008086
0.008322,0.007869,0.008461
0.007808,0.007869,0.008535
0.007855,0.007924,0.00861
0.006592,0.007536,0.008535
0.010426,0.008866,0.009134
0.00734,0.008312,0.00906
0.008135,0.008645,0.009284
0.006639,0.00809,0.009134
0.006358,0.007924,0.00906
0.004816,0.007259,0.008835
0.007527,0.007647,0.00906
0.008135,0.007813,0.009134
0.011408,0.008922,0.009733
0.006405,0.008035,0.009434
0.010005,0.008866,0.009808
0.007667,0.008589,0.009808
0.00921,0.009088,0.010108
0.009538,0.009365,0.010332
0.008275,0.009143,0.010332
0.00893,0.009587,0.010632
0.008229,0.00942,0.010632
0.010052,0.010141,0.011081
0.00734,0.00942,0.010857
0.008416,0.009476,0.011006
0.0108,0.010252,0.011381
0.006639,0.009199,0.011006
0.006779,0.008922,0.010931
0.008182,0.008977,0.011006
0.006732,0.008478,0.010782
0.006779,0.008423,0.010782
0.006312,0.008035,0.010632
0.005891,0.007647,0.010407
0.004816,0.007148,0.010108
0.008229,0.007924,0.010407
0.009818,0.008922,0.010931
0.008509,0.008922,0.010931
0.008883,0.009199,0.011081
0.006592,0.008534,0.010857
0.008182,0.0087,0.010931
0.009351,0.009199,0.011156
0.010332,0.009697,0.011456
0.006545,0.008811,0.011081
0.006592,0.008478,0.010931
0.008836,0.009365,0.011381
0.007387,0.009199,0.011381
0.007527,0.009254,0.011456
0.007948,0.009365,0.01153
0.00879,0.00942,0.011605
0.00879,0.009587,0.01168
0.008135,0.00942,0.01168
0.01239,0.010639,0.012204
0.010239,0.010473,0.012279
0.011267,0.010972,0.012579
0.010005,0.01075,0.012504
0.008182,0.010307,0.012429
0.00706,0.009697,0.012204
0.006826,0.00931,0.012055
0.009538,0.009864,0.012279
0.006312,0.008866,0.01183
0.008088,0.009143,0.011905
0.010145,0.009808,0.012204
0.009818,0.009919,0.012279
0.010332,0.010362,0.012504
0.007761,0.009753,0.012279
0.010987,0.010529,0.012728
0.013418,0.011249,0.013028
0.010473,0.010972,0.012953
0.01281,0.012025,0.013627
0.010239,0.011526,0.013477
0.008369,0.010861,0.013252
0.011221,0.011249,0.013477
0.010005,0.011027,0.013402
0.010426,0.01136,0.013627
0.015849,0.013189,0.014525
0.011408,0.012745,0.01445
0.014073,0.013133,0.01475
0.011875,0.012911,0.014825
0.009725,0.012413,0.014675
0.005984,0.010861,0.014076
0.009257,0.011083,0.014076
0.010099,0.011027,0.014076
0.012904,0.011914,0.014525
0.010005,0.011415,0.014376
0.007621,0.010418,0.013926
0.009538,0.01075,0.014076
0.010379,0.010972,0.014076
0.013371,0.012357,0.01475
0.011782,0.012246,0.014825
0.011688,0.012246,0.0149
0.01239,0.012801,0.015199
0.009351,0.011914,0.0149
0.013044,0.013133,0.015499
0.017486,0.01474,0.016322
0.016457,0.015405,0.016846
0.014961,0.01546,0.017071
0.009304,0.013853,0.016472
0.0072,0.012468,0.015948
0.009538,0.012634,0.016098
0.009164,0.012136,0.015798
0.014727,0.013521,0.016472
0.017486,0.015294,0.01737
0.014914,0.01535,0.01752
0.015475,0.015793,0.01782
0.012296,0.015073,0.01767
0.010426,0.014297,0.01752
0.010286,0.013909,0.017445
0.012857,0.014463,0.01767
0.008229,0.012801,0.017071
0.007013,0.011803,0.016547
0.00748,0.011304,0.016247
0.014867,0.012856,0.016846
0.015475,0.013909,0.017296
0.012904,0.013687,0.017296
0.013184,0.01402,0.017445
0.018,0.015904,0.018344
0.012249,0.01474,0.017969
0.011501,0.014408,0.01782
0.015662,0.01535,0.018344
0.018514,0.016236,0.018868
0.015241,0.016125,0.018943
0.012249,0.015516,0.018793
0.012717,0.01546,0.018868
0.014073,0.015793,0.019093
0.011969,0.015128,0.018943
0.0108,0.014518,0.018718
0.013184,0.014851,0.018868
0.02188,0.01812,0.02044
0.014961,0.017067,0.020141
0.013699,0.016513,0.019991
0.012109,0.015738,0.019766
0.010099,0.014851,0.019392
0.010473,0.014186,0.019093
0.008603,0.013189,0.018643
0.00907,0.01269,0.018269
0.011127,0.012801,0.018269
0.017439,0.014629,0.018943
0.011875,0.013853,0.018643
0.010613,0.01341,0.018344
0.009865,0.013022,0.018119
0.007761,0.012025,0.01752
0.010519,0.012246,0.01752
0.009444,0.012025,0.01737
0.009444,0.011637,0.017071
0.009444,0.011582,0.016996
0.012296,0.012357,0.017221
0.011688,0.012357,0.017146
0.010473,0.012136,0.016996
0.012296,0.012246,0.016921
0.010893,0.012246,0.016846
0.009771,0.011859,0.016622
0.010613,0.011803,0.016472
0.013231,0.012634,0.016771
0.013558,0.013078,0.016996
0.014821,0.013909,0.017296
0.01239,0.013687,0.017296
0.009444,0.01269,0.016846
0.011782,0.013244,0.017071
0.008836,0.012136,0.016622
0.00893,0.011803,0.016397
0.009631,0.011914,0.016397
0.010613,0.011914,0.016322
0.009631,0.011914,0.016247
0.015148,0.013299,0.016846
0.009818,0.012136,0.016322
0.012156,0.012801,0.016622
0.009444,0.011914,0.016247
0.013886,0.013022,0.016622
0.010987,0.012468,0.016397
0.009117,0.011914,0.016098
0.010706,0.012246,0.016247
0.008649,0.011415,0.015798
0.007574,0.010529,0.015349
0.006312,0.009919,0.014975
0.010239,0.010639,0.015199
0.012343,0.011526,0.015499
0.011174,0.011471,0.015424
0.010332,0.011304,0.015274
0.009865,0.011083,0.015124
0.009164,0.01075,0.014975
0.009725,0.011194,0.015049
0.011454,0.01136,0.015124
0.012156,0.012025,0.015424
0.011221,0.012136,0.015424
0.015662,0.013687,0.016098
0.011595,0.013133,0.016098
0.016317,0.014962,0.016996
0.016177,0.015405,0.01737
0.015709,0.016015,0.01782
0.012249,0.015073,0.01752
0.011454,0.014408,0.01737
0.012764,0.01474,0.01752
0.012296,0.014574,0.01767
0.015008,0.015627,0.018269
0.010987,0.014463,0.01782
0.010706,0.013964,0.01767
0.008182,0.013022,0.017296
0.007667,0.012136,0.016846
0.007247,0.011249,0.016397
0.009444,0.011582,0.016397
0.008135,0.011083,0.016098
0.008883,0.010972,0.015948
0.006966,0.01003,0.015424
0.006826,0.009531,0.015049
0.005891,0.008866,0.014525
0.007574,0.009032,0.014376
0.007667,0.009088,0.014226
0.007761,0.009088,0.014076
0.008977,0.00942,0.014076
0.009771,0.009697,0.014076
0.016644,0.012025,0.015049
0.011454,0.011748,0.014975
0.010332,0.011748,0.014975
0.008743,0.011138,0.01475
0.006779,0.010307,0.014376
0.008696,0.010529,0.014376
0.007527,0.009919,0.014076
0.007995,0.009808,0.013926
0.010332,0.010529,0.014226
0.010706,0.010972,0.014376
0.012343,0.011526,0.0146
0.007434,0.010362,0.014076
0.007527,0.009919,0.013777
0.006732,0.009476,0.013552
0.009023,0.009642,0.013477
0.007855,0.00942,0.013327
0.007855,0.009254,0.013178
0.006826,0.008755,0.012878
0.005984,0.008368,0.012579
0.005797,0.00798,0.012279
0.009912,0.008866,0.012579
0.01108,0.009254,0.012653
0.00907,0.009143,0.012504
0.008135,0.009199,0.012504
0.008509,0.00931,0.012504
0.005143,0.008257,0.01198
0.00547,0.007869,0.01168
0.005377,0.007481,0.011381
0.007106,0.00798,0.01153
0.005844,0.007425,0.011156
0.004862,0.006982,0.010857
0.004769,0.006539,0.010482
0.006779,0.007315,0.010782
0.006125,0.007038,0.010557
0.00547,0.006761,0.010258
0.005751,0.00665,0.010108
0.007995,0.00737,0.010332
0.010473,0.008312,0.010707
0.009631,0.008534,0.010857
0.009538,0.008755,0.010931
0.005049,0.007647,0.010407
0.004021,0.006816,0.009958
0.005844,0.007148,0.010108
0.006826,0.007481,0.010183
0.006779,0.007425,0.010108
0.004535,0.00665,0.009733
0.005143,0.006483,0.009584
0.009444,0.007703,0.010033
0.007761,0.007536,0.009883
0.00561,0.007093,0.009659
0.00706,0.007259,0.009733
0.005283,0.006816,0.009434
0.00346,0.005929,0.008985
0.005517,0.006262,0.00906
0.004956,0.006096,0.00891
0.00706,0.006483,0.008985
0.00734,0.006927,0.009134
0.007106,0.007148,0.009209
0.007808,0.00737,0.009284
0.005236,0.006761,0.008985
0.006358,0.006927,0.00906
0.00706,0.007148,0.009134
0.006218,0.006927,0.008985
0.005003,0.006373,0.00876
0.00519,0.006373,0.008685
0.006545,0.006761,0.008835
0.004395,0.006096,0.008461
0.00547,0.006262,0.008535
0.005938,0.006262,0.008461
0.005143,0.006151,0.008386
0.004722,0.005929,0.008236
0.007387,0.006539,0.008461
0.005049,0.00604,0.008236
0.005143,0.005818,0.008086
0.004629,0.005652,0.007937
0.005003,0.005763,0.007937
0.005891,0.005985,0.008011
0.008322,0.006705,0.008236
0.005517,0.006373,0.008161
0.004769,0.006096,0.008011
0.006919,0.00665,0.008236
0.005984,0.006539,0.008236
0.004675,0.006096,0.008011
0.00346,0.005541,0.007712
0.003974,0.005486,0.007637
0.006218,0.006096,0.007862
0.003834,0.005431,0.007562
0.004535,0.005486,0.007562
0.004488,0.005431,0.007412
0.003039,0.004821,0.007188
0.002945,0.004489,0.006888
0.003039,0.004322,0.006739
0.003226,0.004101,0.006514
0.007153,0.005264,0.006963
0.004208,0.004599,0.006664
0.003787,0.004489,0.006514
0.002478,0.00399,0.006214
0.004395,0.004322,0.006289
0.002618,0.003768,0.00599
0.003506,0.003879,0.005915
0.005377,0.004378,0.006065
0.004769,0.004544,0.00614
0.003366,0.004267,0.00599
0.00346,0.004101,0.00584
0.002665,0.003824,0.005615
0.004629,0.004156,0.00569
0.003039,0.003768,0.005466
0.003319,0.003713,0.005391
0.002758,0.003436,0.005241
0.001964,0.003103,0.004942
0.001309,0.002715,0.004717
0.005984,0.004101,0.005241
0.005236,0.004211,0.005241
0.006312,0.004876,0.005615
0.005236,0.004876,0.005615
0.00388,0.004655,0.005541
0.002899,0.004267,0.005391
0.00346,0.004156,0.005316
0.004161,0.004156,0.005241
0.003086,0.003824,0.005091
0.0036,0.003879,0.005016
0.003927,0.00399,0.005016
0.002945,0.003713,0.004942
0.002431,0.00338,0.004717
0.002291,0.003159,0.004567
0.003226,0.003325,0.004642
0.003506,0.003436,0.004642
0.003039,0.003325,0.004567
0.002104,0.003048,0.004343
0.003834,0.003325,0.004417
0.003319,0.003325,0.004343
0.002992,0.003325,0.004343
0.00346,0.003436,0.004343
0.00374,0.003546,0.004343
0.004488,0.003768,0.004417
0.0036,0.003713,0.004417
0.004862,0.004101,0.004567
0.0036,0.00399,0.004567
0.002852,0.003657,0.004417
0.002291,0.003325,0.004193
0.002057,0.003103,0.004118
0.004488,0.003768,0.004343
0.004021,0.003824,0.004417
0.003366,0.003657,0.004343
0.003273,0.003602,0.004268
0.003179,0.003546,0.004193
0.003974,0.003768,0.004343
0.003086,0.003491,0.004193
0.002945,0.003325,0.004118
0.0036,0.003491,0.004193
0.002945,0.003269,0.004118
0.002104,0.002937,0.003968
0.002525,0.002882,0.003893
0.003413,0.003159,0.003968
0.002618,0.002937,0.003819
0.001823,0.002604,0.003669
0.002525,0.002549,0.003594
0.002151,0.002438,0.003444
0.002618,0.002549,0.003444
0.002431,0.002383,0.003369
0.00346,0.002604,0.003444
0.002104,0.002438,0.003294
0.002618,0.002549,0.003369
0.003834,0.002826,0.003444
0.003319,0.002882,0.003444
0.003787,0.003103,0.003519
0.003506,0.003103,0.003519
0.002384,0.002771,0.003444
0.002384,0.002549,0.003294
0.001543,0.002217,0.00307
0.002197,0.002217,0.002995
0.002478,0.002217,0.002995
0.002618,0.002272,0.002995
0.002291,0.002217,0.002845
0.002852,0.002272,0.00292
0.002384,0.002161,0.002845
0.002384,0.002161,0.00277
0.004301,0.002992,0.00307
0.003132,0.002882,0.00307
0.003974,0.003103,0.00322
0.003179,0.002992,0.00322
0.002758,0.002937,0.00307
0.002945,0.002826,0.00307
0.002431,0.002549,0.002995
0.002992,0.002715,0.002995
0.002805,0.002604,0.002995
0.002945,0.002604,0.002995
0.002571,0.002549,0.00292
0.002525,0.002494,0.002845
0.002338,0.002438,0.002845
0.002665,0.002549,0.002845
0.002104,0.002327,0.00277
0.002478,0.002217,0.002695
0.004722,0.002882,0.002995
0.002525,0.002549,0.002845
0.004769,0.003214,0.00307
0.00388,0.003103,0.002995
0.002758,0.002882,0.002995
0.002618,0.002826,0.002995
0.002244,0.002549,0.002845
0.001309,0.002161,0.002695
0.000842,0.001773,0.002471
0.001636,0.001773,0.002396
0.001823,0.001829,0.002396
0.002992,0.002272,0.002546
0.00201,0.001995,0.002471
0.002151,0.00205,0.002396
0.001169,0.001662,0.002171
0.00187,0.001662,0.002171
0.001683,0.001607,0.002096
0.002618,0.001939,0.002246
0.000935,0.001441,0.002022
0.002571,0.001829,0.002171
0.001403,0.001552,0.002022
0.001683,0.001552,0.002022
0.001449,0.001496,0.001947
0.002057,0.001552,0.001947
0.001449,0.001385,0.001797
0.00187,0.001441,0.001797
0.002478,0.001662,0.001872
0.002057,0.001662,0.001872
0.001917,0.001662,0.001797
0.001262,0.001496,0.001722
0.000982,0.001275,0.001572
0.000935,0.001164,0.001497
0.001169,0.001164,0.001497
0.001122,0.001164,0.001423
0.002244,0.001496,0.001572
0.001683,0.001441,0.001497
0.001309,0.00133,0.001423
0.001449,0.001385,0.001497
0.001823,0.001496,0.001497
0.002151,0.001607,0.001572
0.00159,0.001441,0.001497
0.001823,0.001496,0.001497
0.001449,0.001385,0.001423
0.001823,0.001441,0.001497
0.001122,0.001219,0.001348
0.001216,0.001164,0.001348
0.002945,0.001662,0.001572
0.002665,0.001773,0.001572
0.003693,0.002161,0.001797
0.003132,0.002272,0.001797
0.003086,0.002327,0.001872
0.002431,0.002217,0.001872
0.001449,0.001884,0.001722
0.001075,0.001607,0.001572
0.000982,0.001441,0.001497
0.001075,0.001275,0.001423
0.000888,0.001108,0.001348
0.001262,0.001108,0.001348
0.001823,0.00133,0.001423
0.001917,0.001385,0.001423
0.002197,0.001441,0.001423
0.001636,0.001441,0.001423
0.000842,0.001108,0.001348
0.001169,0.001108,0.001273
0.001636,0.001219,0.001348
0.001683,0.001219,0.001273
0.001309,0.001164,0.001273
0.001029,0.000997,0.001123
0.000795,0.000887,0.001048
0.001543,0.000997,0.001123
0.000561,0.00072,0.000898
0.002618,0.001164,0.001048
0.001683,0.001108,0.000898
0.001169,0.000942,0.000898
0.001262,0.000997,0.000898
0.002618,0.001441,0.001048
0.002571,0.001552,0.001123
0.002197,0.001607,0.001198
0.001262,0.00133,0.001048
0.000842,0.001164,0.000898
0.001449,0.001164,0.000898
0.001636,0.001108,0.000898
0.003319,0.001718,0.001198
0.002758,0.001718,0.001198
0.003319,0.00205,0.001423
0.001823,0.001773,0.001273
0.001262,0.001496,0.001198
0.001309,0.001441,0.001198
0.002244,0.001662,0.001273
0.001309,0.001385,0.001198
0.002525,0.001829,0.001423
0.002151,0.001884,0.001497
0.002244,0.001884,0.001497
0.00201,0.001829,0.001497
0.00201,0.001884,0.001572
0.001029,0.001552,0.001423
0.001309,0.001496,0.001423
0.002338,0.001718,0.001497
0.001543,0.001441,0.001423
0.001543,0.001441,0.001423
0.002151,0.001496,0.001423
0.00173,0.001441,0.001423
0.001636,0.001385,0.001423
